,username,id,date,retweet,likes,text,Symbol,Subjectivity,Polarity,Score
715,Benzinga,1345504609008234497,2021-01-02 22:57:51,1,8,"b""Barron's First Picks And Pans Of 2021: Disney, Home Depot, Intel, Nike, Nordstrom And More $BAC $COST $CSX $DIS $JWN $HD $INTC $NKE ""","['BAC', 'COST', 'CSX', 'DIS', 'JWN', 'HD', 'INTC', 'NKE']",0.41666666666666663,0.375,Positive
716,Benzinga,1345466294045446146,2021-01-02 20:25:36,2,4,"b""Benzinga's Final Bulls And Bears Of The Year: Alibaba, Apple, Intel, Tesla And More $AAPL $BABA $CLR $INTC $TSLA ""","['AAPL', 'BABA', 'CLR', 'INTC', 'TSLA']",0.75,0.25,Positive
717,Benzinga,1345460101495316480,2021-01-02 20:01:00,5,17,"b'""What You Have Been Missing!"" FIND OUT! \nPreMarket Prep | Trade ideas &amp; Market Structure  \n\n\nSpecial Thanks    \n$AAL $PFE $UAL $BAC $GS $FLIR $ZM $PTON $JETS $LUV $DAL $CCL $NCLH $RCL $LOGI $MRNA $AZN $PENN '","['AAL', 'PFE', 'UAL', 'BAC', 'GS', 'FLIR', 'ZM', 'PTON', 'JETS', 'LUV', 'DAL', 'CCL', 'NCLH', 'RCL', 'LOGI', 'MRNA', 'AZN', 'PENN']",0.125,-0.056249999999999994,Negative
718,Benzinga,1345441810030669824,2021-01-02 18:48:19,3,29,b'\xe2\x81\xa6The BarstoolFund Launched By \xe2\x81\xa6\xe2\x81\xa9 Raises Nearly $17 Million For Small Businesses Affected By COVID-19  ',['17'],0.4,-0.075,Negative
720,Benzinga,1345428752814129152,2021-01-02 17:56:26,7,24,"b'""Young Investor"" Calls Out $DMYD ! \nWhy does  like this SPAC Investment? \nFIND OUT \n\nSports Gambling &amp; Data plays $RSI $GNOG $GAN $DKNG $PENN $MGM'","['DMYD', 'RSI', 'GNOG', 'GAN', 'DKNG', 'PENN', 'MGM']",0.4,0.125,Positive
722,Benzinga,1345099978226757637,2021-01-01 20:10:00,1,11,b'10 Worst Performing S&amp;P 500 Stocks Of 2020 $OXY $CCL $NCLH $FTI $MRO $HFC $UAL $OKE $FANG $SLB ',"['OXY', 'CCL', 'NCLH', 'FTI', 'MRO', 'HFC', 'UAL', 'OKE', 'FANG', 'SLB']",1.0,-1.0,Negative
723,Benzinga,1345097464920109058,2021-01-01 20:00:00,1,11,b'10 Best Performing S&amp;P 500 Stocks Of 2020 $TSLA $ETSY $CARR $NVDA $PYPL $LB $ALB $AMD $CDNS $NOW ',"['TSLA', 'ETSY', 'CARR', 'NVDA', 'PYPL', 'LB', 'ALB', 'AMD', 'CDNS', 'NOW']",0.3,1.0,Positive
726,Benzinga,1344704569494831106,2020-12-31 17:58:47,1,15,"b'Giveaways WINNERS ""Congrats"" Over 700 entries!\nOn SPACs ATTACK \n-2 Schwag Winners (Your Pick From Store)\n \n\n\n- 2 Benzinga Pro 1 Month Full Access $177 value\n  &amp; 30picks Youtube.\nDm Us!\nCheck Email For More Details! '",['177'],0.525,0.4875,Positive
727,Benzinga,1344700964918472704,2020-12-31 17:44:28,8,0,"b'In the past five years, $BABA revenue has grown about 200% more than $AMZN revenue. In that time, $AMZN stock price has ri\xe2\x80\xa6'","['BABA', 'AMZN', 'AMZN']",0.375,0.125,Positive
729,Benzinga,1344680077821415427,2020-12-31 16:21:28,2,4,"b""ICYMI:  joined Benzinga's Power Hour to discuss his hostile exchange with $NKLA. Special shoutout to  \n""",['NKLA'],0.5714285714285714,0.35714285714285715,Positive
733,Benzinga,1344496275358507008,2020-12-31 04:11:06,4,10,b'Bitcoin Teases Possibility Of $30K Before New Year $BTC $GBTC\n\n',"['30K', 'BTC', 'GBTC']",0.45454545454545453,0.13636363636363635,Positive
738,Benzinga,1344372011523428353,2020-12-30 19:57:19,12,32,b'5 SPACs Under $11 To Keep On RADAR! \nStocks: $RBAC $SPNR $FCAC $LFTR $BTAQ &amp; More!\n4 Giveaways &amp; 5 More SPACs \nCheck out the full SPACs Attack Under $11 Show! \nClick on the Video!  \xe2\x98\x91\xef\xb8\x8f ',"['11', 'RBAC', 'SPNR', 'FCAC', 'LFTR', 'BTAQ', '11']",0.525,0.5234375,Positive
740,Benzinga,1344321194871427072,2020-12-30 16:35:23,1,6,"b'Have you heard Carolina Pathers tackle, , will receive half of his $13 million salaries in the cryptocurrency? \n\nAn NFL spokesperson said \xe2\x80\x9chis people are converting some of the money into bitcoin\xe2\x80\x9d after he gets paid in US dollars, just like every other NFL player. '",['13'],0.2708333333333333,-0.14583333333333331,Negative
741,Benzinga,1344313762359123968,2020-12-30 16:05:51,3,13,b'Top SPACs Under $11| SPACs Attack ',['11'],0.5,0.5,Positive
742,Benzinga,1344302994284679169,2020-12-30 15:23:04,78,54,"b'""Top SPACs Under $11"" \n\nGiveaways of SPACs ATTACK Schwag &amp; BenzingaPro \xf0\x9f\x99\x8c\xf0\x9f\xa5\xb3Entries Until 12/31 11:30 a.m ET\nJoin Us on SPACs Attack To Enter! \n\n$XL $QS $LAZR $SEAH $VGAC $IPOC $IPOF $SNPV $CCIV $PSTH $BFT $SBE $BTWN $CTAC $RIDE $VLDR $HLYN  $RBAC $SRAC '","['11', 'XL', 'QS', 'LAZR', 'SEAH', 'VGAC', 'IPOC', 'IPOF', 'SNPV', 'CCIV', 'PSTH', 'BFT', 'SBE', 'BTWN', 'CTAC', 'RIDE', 'VLDR', 'HLYN', 'RBAC', 'SRAC']",0.5,0.625,Positive
743,Benzinga,1344275787835432960,2020-12-30 13:34:57,2,6,"b""Joining us on PreMarket Prep now is . We're talking $TSLA $AAPL and more.  ""","['TSLA', 'AAPL']",0.5,0.5,Positive
745,Benzinga,1344259941050314752,2020-12-30 12:31:59,5,12,b'$MRNA Moderna shares are trading higher after the company confirmed discussions with the Government of South Korea to supply South Korea with 40 million doses of its COVID-19 vaccine. $PFE $AZN',"['MRNA', 'PFE', 'AZN']",0.75,0.325,Positive
746,Benzinga,1344243763237982208,2020-12-30 11:27:42,32,113,"b'Tesla On Track To Beat Its Ambitious Delivery Target Of 500,000 Deliveries For 2020, Says Wedbush $TSLA\n\n'",['TSLA'],0.75,0.25,Positive
749,Benzinga,1344108436443680768,2020-12-30 02:29:58,0,8,b'Tesla Incentivizes Year-End Deliveries With 3 Months Of Free FSD $TSLA\n\n',['TSLA'],0.8,0.4,Positive
751,Benzinga,1344024717481668609,2020-12-29 20:57:18,2,4,b'Will Nvidia Or Micron Stock Grow More By 2022? $NVDA $MU ',"['NVDA', 'MU']",0.5,0.5,Positive
752,Benzinga,1343994082608091136,2020-12-29 18:55:34,5,10,b'What does an Ex-NBA player and a Rap Artist have in common with a SPAC? $BHSE ',['BHSE'],0.5,-0.3,Negative
753,Benzinga,1343949972832567298,2020-12-29 16:00:17,1,15,b'Top SPACs of 2020 $QS $DKNG $MP $LAZR $VLDR | SPACs Attack ',"['QS', 'DKNG', 'MP', 'LAZR', 'VLDR']",0.5,0.5,Positive
755,Benzinga,1343930489711693824,2020-12-29 14:42:52,2,7,b'Top SPACs of 2020 $QS $DKNG $MP $LAZR $VLDR \nSPACs Attack  ',"['QS', 'DKNG', 'MP', 'LAZR', 'VLDR']",0.5,0.5,Positive
756,Benzinga,1343921685658001414,2020-12-29 14:07:53,4,9,b'$SNAP Snap shares are trading higher after Goldman Sachs maintained a Buy rating on the stock and raised its price target from $47 to $70. $TWTR $FB',"['SNAP', '47', '70', 'TWTR', 'FB']",0.5,0.25,Positive
758,Benzinga,1343899118993813504,2020-12-29 12:38:13,4,24,b'$FUBO FuboTV shares are trading higher after Islet Management disclosed a 7.44% stake in the company.',['FUBO'],0.5,0.25,Positive
762,Benzinga,1343765655657435136,2020-12-29 03:47:52,3,9,b'XRP Plummets Another 19% As Coinbase Delivers Latest Jolt $XRP $BTC\n\n',"['XRP', 'BTC']",0.9,0.5,Positive
765,Benzinga,1343742160533737472,2020-12-29 02:14:31,5,21,"b'Tesla To Enter India Early Next Year, Transport Minister Confirms $TSLA\n\n'",['TSLA'],0.15,0.05,Positive
770,Benzinga,1343634768349388800,2020-12-28 19:07:46,0,17,b'$LCA Merger VOTE?\nWill $LCA keep trending upwards or will this be the end?\nSPACs Attack Weekdays at 11:00 a.m ET \nClick on the video to see the complete episode! ',"['LCA', 'LCA']",0.4,0.125,Positive
771,Benzinga,1343620811400355843,2020-12-28 18:12:19,4,10,"b'EXCLUSIVE: LIVE NOW: Nikola $NKLA handed  handed him 3 copyright strikes on his youtube channel.  $NNDM, $MVIS, $PSTH, $CLSK, $GAN. He got the strikes removed.'","['NKLA', 'NNDM', 'MVIS', 'PSTH', 'CLSK', 'GAN']",0.5,0.13636363636363635,Positive
773,Benzinga,1343619518736773120,2020-12-28 18:07:11,1,0,b'Loving  on the  LIVE Power Hour NOW!  $NIO $MRNA $CLSK $AAPL $UPWK $LULU $DIS',"['NIO', 'MRNA', 'CLSK', 'AAPL', 'UPWK', 'LULU', 'DIS']",0.725,0.3852272727272727,Positive
779,Benzinga,1343546330245779456,2020-12-28 13:16:21,3,9,b'AZN COVID-19 Vaccine &amp; Gordon Johnson | PreMarket Prep  \n$TSLA $AZN $DAL $AAPL $ENPH $NIO &amp; MORE! ',"['TSLA', 'AZN', 'DAL', 'AAPL', 'ENPH', 'NIO']",0.5,0.625,Positive
781,Benzinga,1343503289770360833,2020-12-28 10:25:20,0,8,"b""Why Pinduoduo Could Be 'Primary Beneficiary' Of Alibaba's China Regulatory Misfortunes $PDD $BABA\n\n""","['PDD', 'BABA']",0.5,0.4,Positive
785,Benzinga,1343381840883666944,2020-12-28 02:22:44,6,14,"b'Trump Signs $900B COVID-19 Relief Bill, Continues Push Against Social Media Immunity $FB $TWTR\n\n'","['900B', 'FB', 'TWTR']",0.06666666666666667,0.03333333333333333,Positive
788,Benzinga,1343285522576261121,2020-12-27 20:00:00,2,7,b'Merry SPAC-MAS To ALL \nHolidays Trading ideas by SPACs Attack\n$BBVA $BIGC $POWW $BLI $RTP $GAN $ZNGA &amp; More! ',"['BBVA', 'BIGC', 'POWW', 'BLI', 'RTP', 'GAN', 'ZNGA']",0.5,0.625,Positive
789,Benzinga,1343245211435028480,2020-12-27 17:19:49,6,25,b'Top CLIP of the Week: New SPACs Alert\n$TPGH $VTIQ $SWBK $STPC $BLTS on SPACs Attack\nWatch The Complete Show From Friday\n \n$QS $PSTH $BTWN $IPOC $XL &amp; More! ',"['TPGH', 'VTIQ', 'SWBK', 'STPC', 'BLTS', 'QS', 'PSTH', 'BTWN', 'IPOC', 'XL']",0.4636363636363636,0.3403409090909091,Positive
791,Benzinga,1343240425444958208,2020-12-27 17:00:48,3,4,b'What Crypto Currency Do You Prefer? $BTC $ETH $XRP\n\nRead More: ',"['BTC', 'ETH', 'XRP']",0.5,0.5,Positive
801,Benzinga,1342153002191368192,2020-12-24 16:59:46,2,6,b'$BABA Stock is 30% Down From Its Highs And At the Same Price It Was at The Start Of 2020. Is It a Buy?\n\nRead More: ',['BABA'],0.30462962962962964,0.11481481481481481,Positive
804,Benzinga,1342103728917254144,2020-12-24 13:43:58,3,4,b'$CEI Camber Energy shares are trading higher after the company announced it acquired 51% of Viking Energy Group for $20.1 million.',"['CEI', '20']",0.5,0.25,Positive
809,Benzinga,1341824646363172864,2020-12-23 19:15:00,27,84,"b'Elon Musk Floats Idea Of Starting One Parent Company To Hold Tesla, SpaceX, Boring, Neuralink $TSLA $GOOGL '","['TSLA', 'GOOGL']",0.55,-0.5,Negative
811,Benzinga,1341776270535794689,2020-12-23 16:02:46,8,22,b'Top SPAC To Watch $LGVW $PIC $IPOC &amp; More! | SPACs Attack ',"['LGVW', 'PIC', 'IPOC']",0.5,0.5625,Positive
812,Benzinga,1341761505860186113,2020-12-23 15:04:06,3,4,"b'Ripple, $XRP And The SEC: What You Need To Know '",['XRP'],0.6,-0.1,Negative
813,Benzinga,1341739477568466946,2020-12-23 13:36:34,2,0,"b'$MRK $PFE $BNTX $SRNE $VYGR $SUPN $SPPI and more\n\nCOVID news flow, a few clinical readouts and a small-ticket IPO...\n\nhttps\xe2\x80\xa6'","['MRK', 'PFE', 'BNTX', 'SRNE', 'VYGR', 'SUPN', 'SPPI']",0.1,-0.2,Negative
815,Benzinga,1341683541319495681,2020-12-23 09:54:18,2,11,"b""Here's How Much Investing $1,000 In Ethereum 5 Years Ago Would Be Worth Today $ETH $ETHE $BTC\n\n""","['1', 'ETH', 'ETHE', 'BTC']",0.15000000000000002,0.25,Positive
817,Benzinga,1341598846124605441,2020-12-23 04:17:45,6,26,"b""Apple Added More Gains In A Day On EV Rumors Than GM's Entire Valuation $AAPL $GM $TSLA\n\n""","['AAPL', 'GM', 'TSLA']",0.5625,0.25,Positive
819,Benzinga,1341573172160647168,2020-12-23 02:35:44,1,9,"b""Unlike Tesla, Apple's Worth Based On Lifetime Value Of Customer Base \xe2\x80\x94 Cramer Sees 'Upside' In EV Foray $TSLA $AAPL\n\n""","['TSLA', 'AAPL']",0.55,-0.25,Negative
821,Benzinga,1341481375950643200,2020-12-22 20:30:58,7,21,b'Sports Betting and iGaming Have Been a Huge Sector This Year. Rush Street Gaming Will Be Going Public Through $DMYT. \n\nLearn How They Differ From Their Competitors Straight From  ',['DMYT'],0.45555555555555555,0.20000000000000004,Positive
823,Benzinga,1341463829755154433,2020-12-22 19:21:14,2,9,b'It Has Been a Wild Year For IPOs  $SNOW $ABNB $DASH. Learn What  Has To Say About $RKT. ',"['SNOW', 'ABNB', 'DASH', 'RKT']",0.4,0.1,Positive
825,Benzinga,1341413769075961866,2020-12-22 16:02:19,6,12,b'Top SPAC $DMYT $DMYD Unlocked CEO Niccolo de Masi ',"['DMYT', 'DMYD']",0.5,0.5,Positive
827,Benzinga,1341373693075877890,2020-12-22 13:23:04,4,0,b'$AMGN $AZN $ZIOP $SNGX $UBX and more\n\na string of clinical trial setbacks to pore over amid thin news flow....\n\n\xe2\x80\xa6',"['AMGN', 'AZN', 'ZIOP', 'SNGX', 'UBX']",0.8500000000000001,-0.4,Negative
828,Benzinga,1341366484040335366,2020-12-22 12:54:25,1,3,"b""$SPWH Sportsman's Warehouse Holdings shares are trading higher after the company announced it will be acquired by The Great American Outdoors Group for $18 per share in cash. $MIK $ULTA""","['SPWH', '18', 'MIK', 'ULTA']",0.4166666666666667,0.35000000000000003,Positive
829,Benzinga,1341365908007235584,2020-12-22 12:52:08,8,29,b'$FUBO FuboTV shares are trading higher after Needham maintained a Buy rating on the stock and raised its price target from $30 to $60.',"['FUBO', '30', '60']",0.5,0.25,Positive
830,Benzinga,1341365658576183297,2020-12-22 12:51:09,9,21,b'$AAPL Apple shares are trading higher following reports suggesting the company could enter the self-driving vehicle industry. $TSLA $VLDR',"['AAPL', 'TSLA', 'VLDR']",0.3,0.125,Positive
831,Benzinga,1341351438426005505,2020-12-22 11:54:38,5,20,b'$PTON Peloton Interactive shares are trading higher after the company announced it will acquire Precor in a transaction valued at $420 million.',"['PTON', '420']",0.5,0.25,Positive
832,Benzinga,1341338044251553792,2020-12-22 11:01:25,4,8,"b""Why Apple Could Emerge As Tesla's 'First True Competitor' $AAPL $TSLA\n\n""","['AAPL', 'TSLA']",0.4916666666666667,0.3,Positive
834,Benzinga,1341292219907502080,2020-12-22 07:59:19,4,14,"b'Bitcoin Controlled By China, Ripple Tells SEC In Face Of Imminent Lawsuit $BTC $XRP $ETH $GBTC\n\n'","['BTC', 'XRP', 'ETH', 'GBTC']",0.6,-0.1,Negative
836,Benzinga,1341217025285230592,2020-12-22 03:00:32,13,13,b'Pfizer Partner BioNTech Confident Vaccine Effective Against UK Mutant COVID-19 Strain $PFE $BNTX\n\n',"['PFE', 'BNTX']",0.8166666666666667,0.55,Positive
838,Benzinga,1341166039489515520,2020-12-21 23:37:56,34,199,"b""Check out our video with  and . These guys are making some crazy trades that you don't want to miss. $PFE $MRNA $LK $PLTR $IPOC $NKLA $ATLAS ""","['PFE', 'MRNA', 'LK', 'PLTR', 'IPOC', 'NKLA', 'ATLAS']",0.9,-0.6,Negative
840,Benzinga,1341148851164463104,2020-12-21 22:29:38,8,0,b'12 New SPACs Filed Offerings On Friday: What Investors Should Know $BABA $DEO $DIS  via  Se\xe2\x80\xa6',"['BABA', 'DEO', 'DIS']",0.45454545454545453,0.13636363636363635,Positive
843,IBDinvestors,1353743683816984596,2021-01-25 16:37:00,2,13,"b""Millennials love Tesla $TSLA, but they're actually making much more money on their five other top stock picks. stockstowatch """,['TSLA'],0.41500000000000004,0.275,Positive
844,IBDinvestors,1353499197224464385,2021-01-25 00:25:30,6,0,"b""Futures rise modestly as Apple leads earnings tsunami. It's a big week for the market rally. \n$AAPL\xe2\x80\xa6""",['AAPL'],0.5,0.05,Positive
848,IBDinvestors,1352663015519383553,2021-01-22 17:02:48,1,4,"b'Catch the next big breakout stock early with the Blue Dot, a powerful MarketSmith exclusive. 3 weeks for $19.95!  investing stocks profits '",['19'],0.3,0.095,Positive
850,IBDinvestors,1352278025673576451,2021-01-21 15:33:00,1,13,"b""On the latest InvestingwithIBD, Jeff Hirsch of Stock Trader's Almanac () joins  to analyze post-election year market cycles. Plus, we take a look at several stocks including $AVID, $OSIS and $DOX. To watch the full episode, go to  ""","['AVID', 'OSIS', 'DOX']",0.6125,0.275,Positive
852,IBDinvestors,1351998174966083586,2021-01-20 21:00:58,8,26,"b'Techs Lead On Biden Inauguration Day; Apple, Five9 and Datadog Offer Early Entries $AAPL $FIVN $DDOG '","['AAPL', 'FIVN', 'DDOG']",0.3,0.1,Positive
854,IBDinvestors,1351969709256654850,2021-01-20 19:07:51,0,5,"b""Tesla's latest price target hike marks another new high. $TSLA stockmarket """,['TSLA'],0.6315151515151515,0.26545454545454544,Positive
855,IBDinvestors,1351939144973484034,2021-01-20 17:06:24,2,10,"b'Docusign stock is showing just enough volatility for option investors to take advantage of a bull put spread in this stock. Here\xe2\x80\x99s how this trade can offer a high potential return on risk. $DOCU For more about options, go to  '",['DOCU'],0.635,0.165,Positive
856,IBDinvestors,1351681094454829060,2021-01-20 00:01:00,1,0,"b'Futures rise, led by techs as Netflix flashes buy signal on strong subscriber gains (but $DIS does nicely too AH). Tuesday\xe2\x80\xa6'",['DIS'],0.8666666666666667,0.5166666666666666,Positive
859,IBDinvestors,1351655839434747905,2021-01-19 22:20:39,4,12,"b""The solar energy sector has been on fire.  CFO Tom vonReichbauer () discusses the driving forces behind the industry's growth and what's ahead for the company this year. Watch HERE:  $RUN $TAN ""","['RUN', 'TAN']",0.7,-0.4,Negative
860,IBDinvestors,1351635416634429442,2021-01-19 20:59:30,5,16,"b'Stocks rebound, Qualcomm, Maravai, One Medical clear buy points $QCOM $MRVI $ONEM '","['QCOM', 'MRVI', 'ONEM']",0.19166666666666665,0.05000000000000001,Positive
863,IBDinvestors,1351321299663147008,2021-01-19 00:11:18,7,0,b'Futures signal major indexes to hold key levels; Tesla Model Y launches in China.\n $TSLA $NIO $JPM\xe2\x80\xa6',"['TSLA', 'NIO', 'JPM']",0.75,0.03125,Positive
864,IBDinvestors,1350533538731483136,2021-01-16 20:01:01,0,10,"b'Catch the next big breakout stock early with the Blue Dot, a powerful MarketSmith exclusive. 3 weeks for $19.95!  investing stocks profits '",['19'],0.3,0.095,Positive
865,IBDinvestors,1350187582777225216,2021-01-15 21:06:19,5,20,"b'Stock market analysis: Nasdaq pullback healthy; SolarEdge, Yatsen IPO dive, Repligen in buy zone $SEDG $YSG $RGEN '","['SEDG', 'YSG', 'RGEN']",0.5,0.5,Positive
869,IBDinvestors,1350104997757808642,2021-01-15 15:38:09,0,5,"b""A growing number of Americans are willing to get a coronavirus vaccine, and that's proving to be a boon for Pfizer $PFE. """,['PFE'],0.75,0.25,Positive
870,IBDinvestors,1349844598168940544,2021-01-14 22:23:25,1,3,b'Mobileye\xe2\x80\x99s  tells  about the company\xe2\x80\x99s new autonomous vehicle lidar chip technology developed by  and why consumers can expect to see self-driving cars on the road within the next five years. $INTC\nWATCH here:  ',['INTC'],0.36363636363636365,0.1590909090909091,Positive
878,IBDinvestors,1349453700578889730,2021-01-13 20:30:08,3,12,"b'Bitcoin is surging, and not without its fair share of volatility. But the CEO of  says bitcoin\xe2\x80\x99s story now is different than the boom-bust cycle of 2017 &amp; 2018. Plus, we discuss e-sports &amp; video games. WATCH the full segment HERE:  $GBTC $ESPO '","['GBTC', 'ESPO']",0.6833333333333332,0.3499999999999999,Positive
879,IBDinvestors,1349413269665165317,2021-01-13 17:49:29,2,11,"b'Electric car stock $NIO is showing implied volatility of 98%. What does this mean? Higher volatility = higher option premium. Here\xe2\x80\x99s an option trade for investors looking to take advantage of the inflated premiums in  stock. For more, go to  '",['NIO'],0.546875,0.171875,Positive
880,IBDinvestors,1349405776973017088,2021-01-13 17:19:42,2,12,"b'CES2021 is in full swing and  of  breaks down the tech themes taking center stage at this year\xe2\x80\x99s all-digital conference, including 5G and health tech. Full segment here:  $ACN '",['ACN'],0.37222222222222223,0.11111111111111109,Positive
881,IBDinvestors,1349384112339972098,2021-01-13 15:53:37,0,5,b'$AFRM could be the first blockbuster IPO for 2021. stockstowatch ',['AFRM'],0.3333333333333333,0.25,Positive
883,IBDinvestors,1349142312962633733,2021-01-12 23:52:47,2,0,"b'On eve of Trump impeachment vote, the major indexes edge higher as growth stocks heat up, $GM, $UBER lead stocks entering\xe2\x80\xa6'","['GM', 'UBER']",0.5,0.15625,Positive
884,IBDinvestors,1349099116769382400,2021-01-12 21:01:09,8,24,"b'Stock Market shows positive action; gig economy IPOs Uber, DoorDash, Airbnb flash buy signals $UBER $DASH $ABNB '","['UBER', 'DASH', 'ABNB']",0.3227272727272727,0.16363636363636364,Positive
